L2 Accuracy,L2 AUC,L2 F1,Dropout Accuracy,Dropout AUC,Dropout F1
0.5769230769230769,0.6401877715603144,0.5760688504520706,0.5824175824175825,0.6156828336168485,0.4937374453503486
0.5879120879120879,0.6043583790099365,0.5506454189817339,0.5494505494505495,0.5287947146491011,0.43748107096523386
0.5494505494505495,0.5864858417073434,0.5117444389253955,0.5604395604395604,0.5717925092131679,0.4284382284382285
0.5824175824175825,0.6240394024591303,0.5422747983723594,0.554945054945055,0.5745483987871103,0.45534752205498835
0.5989010989010989,0.6515339338195882,0.5737121609778785,0.521978021978022,0.536151076031136,0.40444488634889886
0.5659340659340659,0.6197592622076137,0.5344509475545626,0.489010989010989,0.5606599735761817,0.4407007880457011
0.5714285714285714,0.6376238392300104,0.5466365048242203,0.5274725274725275,0.5468451399485883,0.38844413505046993
0.5164835164835165,0.5882703724951258,0.5108376766629144,0.4945054945054945,0.5344257437024641,0.38626166963403497
0.521978021978022,0.5847573278581042,0.510206769940709,0.532967032967033,0.570741826916081,0.3946423475835241
0.521978021978022,0.5935770705021786,0.5172662674975348,0.5054945054945055,0.5601362780918281,0.40990402003060233
0.521978021978022,0.5917836202936835,0.5139810285893824,0.532967032967033,0.5874555158926694,0.4416896943212733
0.5274725274725275,0.5856524839072892,0.5082688226159663,0.5164835164835165,0.544735670477981,0.3751674329118308
0.5494505494505495,0.6011645395714853,0.5285845586473529,0.510989010989011,0.5163355001307645,0.3791035219606648
0.510989010989011,0.5857950032105667,0.5373342303954548,0.6208791208791209,0.5919887410792588,0.5575207604131382
0.510989010989011,0.5769819310355313,0.5304589408783538,0.5934065934065934,0.533615280752295,0.4949889732908601
0.5164835164835165,0.5861346291882295,0.5388066175772382,0.5879120879120879,0.5423762499137862,0.49405951191665476
0.5164835164835165,0.4956560922855083,0.3555502468545947,0.5274725274725275,0.5525677120465861,0.42770171777263977
0.5164835164835165,0.4956560922855083,0.3555502468545947,0.521978021978022,0.5492057770373525,0.4389184023686948
0.5164835164835165,0.4956560922855083,0.3555502468545947,0.5,0.5401495892851943,0.4432514891118093
0.5164835164835165,0.4685785572021255,0.3847065343415708,0.5604395604395604,0.5381866110884246,0.4298527938977378
0.510989010989011,0.46446932274926844,0.3817858504348485,0.5659340659340659,0.5417210349593091,0.4675171571723296
0.5164835164835165,0.4685785572021255,0.3847065343415708,0.554945054945055,0.5279319345051476,0.42277098681593067
